,p,c_approx,epsilon_target,shots,accuracy_error,computation_time,cost
32,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.4,0.09,5300,1.8751412392126738,3.569563865661621,5.819733352716829
33,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.3,0.19,1500,0.740138396678482,3.839163064956665,4.727329140970843
34,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.425,0.27,100,5.118304522955748,3.6009361743927,9.742901601939597
35,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.475,0.01,1500,1.3207511358811246,19.928699493408203,21.51360085646555
36,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.225,0.07,2500,0.027645026051967392,3.411756753921509,3.4449307851838697
37,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.225,0.25,1500,1.9668225311134293,4.303617000579834,6.663804037915948
38,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.1,0.03,6900,3.7967116494627504,3.5849266052246094,8.14098058457991
39,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.325,0.25,700,1.3411720384139976,3.5238709449768066,5.133277391073603
40,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.325,0.11,6900,0.16795225139513192,3.7791130542755127,3.980655755949671
41,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.475,0.03,3500,1.157333728014013,4.131448268890381,5.520248742507197
42,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.325,0.13,7500,0.7066808431913536,3.6469881534576416,4.495005165287266
43,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.1,0.13,4900,0.9393479446862614,3.587930917739868,4.7151484513633815
44,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.125,0.31,4100,0.9083778303241363,3.3263962268829346,4.416449623271898
45,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.1,0.15,6700,2.084348135788616,3.238312244415283,5.739530007361623
46,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.2,0.17,6100,1.8096915904712958,3.547060012817383,5.718689921382937
47,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.425,0.29,6900,0.6347598357773592,3.1054577827453613,3.8671695856781922
48,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.2,0.25,6500,0.6868501693861795,3.274618148803711,4.098838352067126
49,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.475,0.09,7900,0.9207162656055097,3.2445902824401855,4.349449801166797
50,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.175,0.05,7300,1.2721700545772983,2.986344814300537,4.512948879793295
51,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.45,0.03,6100,1.2957501976341952,2.9616098403930664,4.5165100775541
52,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.325,0.13,5100,1.628160063382893,3.3890204429626465,5.342812519022118
53,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.5,0.11,3300,0.8672819736669872,3.4120426177978516,4.452780986198237
54,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.375,0.01,4300,1.0717358321812505,23.595733642578125,24.881816641195627
55,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.125,0.19,900,2.956874209868783,3.384673833847046,6.932922885689585
56,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.325,0.25,6500,0.7930600114449824,3.654930830001831,4.60660284373581
57,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.325,0.13,2300,1.0193933215166382,3.922178030014038,5.145450015834004
58,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.2,0.21,4500,2.1773824706303273,5.422611474990845,8.035470439747238
59,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.1,0.27,6900,2.833668490696578,2.915215253829956,6.315617442665849
60,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.25,0.29,5500,0.46672467129684136,3.6108832359313965,4.1709528414876065
61,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.275,0.25,6300,2.4672960622032285,2.74104905128479,5.701804325928665
62,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.275,0.05,8100,1.0529986807700453,4.9541542530059814,6.217752669930036
63,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.35,0.25,7900,0.9624207366284665,4.984182357788086,6.139087241742246
64,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.2,0.25,3500,2.390742904732317,5.034229278564453,7.9031207642432335
65,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.275,0.29,4500,1.2632031014947174,4.750534296035767,6.266378017829427
66,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.1,0.01,2500,0.4889607622923222,18.28060245513916,18.867355369889946
67,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.2,0.13,2500,0.36017066112730234,2.730039119720459,3.1622439130732216
68,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.4,0.29,5100,1.1753493852010628,7.617248296737671,9.027667558978946
69,"(155.0, 0.397955239, 'TXN', 0.049315068493150684, 16.35)",0.125,0.23,3700,2.468037595212495,4.483250856399536,7.44489597065453
