,p,c_approx,epsilon_target,shots,accuracy_error,computation_time,cost
71,"(105, 0.25, 'RNDM', 0.19726027397260273, 5.187887478873847)",0.237347,0.080041,6384,0.42670171552396674,3.1600184440612793,3.6720605026900395
72,"(105, 0.25, 'RNDM', 0.2, 5.227447220028225)",0.237347,0.080041,6384,0.5054965252668735,2.8559608459472656,3.4625566762675137
73,"(105, 0.25, 'RNDM', 0.20273972602739726, 5.266785258618761)",0.237347,0.080041,6384,0.30515254538464287,2.857067584991455,3.2232506394530267
74,"(105, 0.25, 'RNDM', 0.2054794520547945, 5.30590603984983)",0.237347,0.080041,6384,0.462559947968856,2.928131103515625,3.4832030410782524
75,"(105, 0.25, 'RNDM', 0.20821917808219179, 5.344813861315778)",0.237347,0.080041,6384,0.11682312751937385,3.112658977508545,3.2528467305317936
76,"(105, 0.25, 'RNDM', 0.21095890410958903, 5.383512879775651)",0.237347,0.080041,6384,1.3562149354528499,2.993781328201294,4.621239250744714
77,"(105, 0.25, 'RNDM', 0.2136986301369863, 5.422007117533184)",0.237347,0.080041,6384,inf,inf,inf
78,"(105, 0.25, 'RNDM', 0.21643835616438356, 5.460300468449958)",0.237347,0.080041,6384,inf,inf,inf
79,"(105, 0.25, 'RNDM', 0.2191780821917808, 5.498396703617033)",0.237347,0.080041,6384,0.16240476085429645,3.2195003032684326,3.414386016293588
80,"(105, 0.25, 'RNDM', 0.2219178082191781, 5.536299476708706)",0.237347,0.080041,6384,1.2888557337961757,3.0393357276916504,4.585962608247061
81,"(105, 0.25, 'RNDM', 0.22465753424657534, 5.574012329039597)",0.237347,0.080041,6384,0.7262330338652223,2.845158100128174,3.7166377407664406
82,"(105, 0.25, 'RNDM', 0.2273972602739726, 5.61153869434515)",0.237347,0.080041,6384,0.16991509817221395,2.5503623485565186,2.754260466363175
83,"(105, 0.25, 'RNDM', 0.23013698630136986, 5.648881903303796)",0.237347,0.080041,6384,0.04394475016867361,3.4825541973114014,3.53528789751381
84,"(105, 0.25, 'RNDM', 0.2328767123287671, 5.6860451878174345)",0.237347,0.080041,6384,0.7799713041056213,2.6699962615966797,3.6059618265234255
85,"(105, 0.25, 'RNDM', 0.2356164383561644, 5.723031685066019)",0.237347,0.080041,6384,0.2606708441290486,2.756909132003784,3.0697141449586427
86,"(105, 0.25, 'RNDM', 0.23835616438356164, 5.759844441350822)",0.237347,0.080041,6384,0.24814201277953707,2.9650683403015137,3.2628387556369582
87,"(105, 0.25, 'RNDM', 0.2410958904109589, 5.7964864157391105)",0.237347,0.080041,6384,0.6363989222777313,3.1172194480895996,3.8808981548228774
88,"(105, 0.25, 'RNDM', 0.24383561643835616, 5.832960483523294)",0.237347,0.080041,6384,0.5803756321222853,2.804922342300415,3.5013731008471574
89,"(105, 0.25, 'RNDM', 0.2465753424657534, 5.869269439505594)",0.237347,0.080041,6384,1.4875309888245472,2.939044952392578,4.724082138982035
90,"(105, 0.25, 'RNDM', 0.2493150684931507, 5.905416001118837)",0.237347,0.080041,6384,0.43494776523881473,2.6467185020446777,3.1686558203312556
91,"(105, 0.25, 'RNDM', 0.25205479452054796, 5.941402811393459)",0.237347,0.080041,6384,0.9603658985974022,2.479623317718506,3.6320623960353884
92,"(105, 0.25, 'RNDM', 0.2547945205479452, 5.977232441779854)",0.237347,0.080041,6384,0.5250227226811965,2.6757454872131348,3.3057727544305706
93,"(105, 0.25, 'RNDM', 0.25753424657534246, 6.012907394834329)",0.237347,0.080041,6384,1.0039397860677255,2.958003282546997,4.1627310258282675
94,"(105, 0.25, 'RNDM', 0.2602739726027397, 6.048430106776934)",0.237347,0.080041,6384,0.8052988121754208,3.043151617050171,4.0095101916606755
95,"(105, 0.25, 'RNDM', 0.26301369863013696, 6.083802949928632)",0.237347,0.080041,6384,0.3151633852062288,3.135165214538574,3.513361276786049
96,"(105, 0.25, 'RNDM', 0.26575342465753427, 6.119028235034165)",0.237347,0.080041,6384,1.6818919165778947,2.861915349960327,4.8801856498538
97,"(105, 0.25, 'RNDM', 0.2684931506849315, 6.154108213477805)",0.237347,0.080041,6384,0.6593237622638135,2.6183669567108154,3.4095554714273915
98,"(105, 0.25, 'RNDM', 0.27123287671232876, 6.189045079397381)",0.237347,0.080041,6384,1.1341096262695167,2.826557159423828,4.187488710947248
99,"(105, 0.25, 'RNDM', 0.273972602739726, 6.223840971702614)",0.237347,0.080041,6384,0.38960178556334046,2.890523672103882,3.3580458147798904
100,"(105, 0.25, 'RNDM', 0.27671232876712326, 6.258497976002772)",0.237347,0.080041,6384,1.014961878438001,3.077690601348877,4.295644855474478
101,"(105, 0.25, 'RNDM', 0.27945205479452057, 6.2930181264487075)",0.237347,0.080041,6384,2.2933614851180106,2.4290895462036133,5.181123328345226
102,"(105, 0.25, 'RNDM', 0.2821917808219178, 6.327403407493776)",0.237347,0.080041,6384,1.802747987190715,2.8291051387786865,4.992402723407544
103,"(105, 0.25, 'RNDM', 0.28493150684931506, 6.361655755578191)",0.237347,0.080041,6384,1.176233646162034,2.904146194458008,4.315626569852449
104,"(105, 0.25, 'RNDM', 0.2876712328767123, 6.395777060740386)",0.237347,0.080041,6384,0.45108501298224635,3.134357213973999,3.6756592295526946
105,"(105, 0.25, 'RNDM', 0.29041095890410956, 6.429769168159794)",0.237347,0.080041,6384,0.20519575994079986,2.729987621307373,2.976222533236333
106,"(105, 0.25, 'RNDM', 0.29315068493150687, 6.4636338796340596)",0.237347,0.080041,6384,1.0576678976765335,2.9241652488708496,4.19336672608269
107,"(105, 0.25, 'RNDM', 0.2958904109589041, 6.497372954994411)",0.237347,0.080041,6384,0.11915444430518285,2.672408103942871,2.8153934371090905
108,"(105, 0.25, 'RNDM', 0.29863013698630136, 6.530988113462186)",0.237347,0.080041,6384,0.12776121838036847,2.8966128826141357,3.049926344670578
109,"(105, 0.25, 'RNDM', 0.3013698630136986, 6.564481034949409)",0.237347,0.080041,6384,0.08449048621174615,3.188286781311035,3.2896753647651304
110,"(105, 0.25, 'RNDM', 0.3041095890410959, 6.5978533613064485)",0.237347,0.080041,6384,1.0928265042316996,3.011718273162842,4.323110078240881
111,"(105, 0.25, 'RNDM', 0.30684931506849317, 6.631106697518959)",0.237347,0.080041,6384,0.08689148976910133,2.8988866806030273,3.003156468325949
112,"(105, 0.25, 'RNDM', 0.3095890410958904, 6.6642426128571515)",0.237347,0.080041,6384,0.07009408108698523,2.9830756187438965,3.0671885160482786
113,"(105, 0.25, 'RNDM', 0.31232876712328766, 6.697262641979158)",0.237347,0.080041,6384,1.0851824237709478,2.7457685470581055,4.047987455583243
114,"(105, 0.25, 'RNDM', 0.3150684931506849, 6.730168285991091)",0.237347,0.080041,6384,0.6446304561916838,2.9685022830963135,3.742058830526334
115,"(105, 0.25, 'RNDM', 0.3178082191780822, 6.762961013465656)",0.237347,0.080041,6384,0.4199204466241051,2.931081533432007,3.434986069380933
116,"(105, 0.25, 'RNDM', 0.32054794520547947, 6.795642261421243)",0.237347,0.080041,6384,0.6990128650265355,2.9010539054870605,3.739869343518903
117,"(105, 0.25, 'RNDM', 0.3232876712328767, 6.828213436263759)",0.237347,0.080041,6384,0.13803388396777194,2.5066802501678467,2.672320910929173
118,"(105, 0.25, 'RNDM', 0.32602739726027397, 6.8606759146922585)",0.237347,0.080041,6384,1.0641883052506875,3.1046268939971924,4.381652860298018
119,"(105, 0.25, 'RNDM', 0.3287671232876712, 6.893031044570542)",0.237347,0.080041,6384,0.1606235002423695,2.7332873344421387,2.926035534732982
120,"(105, 0.25, 'RNDM', 0.3315068493150685, 6.9252801457663296)",0.237347,0.080041,6384,0.6461240439200289,2.7873377799987793,3.562686632702814
121,"(105, 0.25, 'RNDM', 0.33424657534246577, 6.957424510958937)",0.237347,0.080041,6384,0.6477959290370192,2.7052621841430664,3.4826172989874893
122,"(105, 0.25, 'RNDM', 0.336986301369863, 6.989465406417537)",0.237347,0.080041,6384,0.5473076118677804,2.7252800464630127,3.382049180704349
123,"(105, 0.25, 'RNDM', 0.33972602739726027, 7.0214040727509115)",0.237347,0.080041,6384,0.026055537531203043,2.977510690689087,3.0087773357265304
124,"(105, 0.25, 'RNDM', 0.3424657534246575, 7.053241725629874)",0.237347,0.080041,6384,0.10980103126462737,2.9977686405181885,3.1295298780357412
125,"(105, 0.25, 'RNDM', 0.3452054794520548, 7.084979556484086)",0.237347,0.080041,6384,0.8773329011662456,2.595160961151123,3.647960442550618
126,"(105, 0.25, 'RNDM', 0.34794520547945207, 7.116618733173759)",0.237347,0.080041,6384,0.9262933963272921,2.558115005493164,3.6696670810859144
127,"(105, 0.25, 'RNDM', 0.3506849315068493, 7.148160400637693)",0.237347,0.080041,6384,0.21926013870114502,2.9647271633148193,3.2278393297561934
128,"(105, 0.25, 'RNDM', 0.35342465753424657, 7.179605681518652)",0.237347,0.080041,6384,0.07226827635280841,2.4340016841888428,2.520723615812213
129,"(105, 0.25, 'RNDM', 0.3561643835616438, 7.210955676766822)",0.237347,0.080041,6384,0.6609160258853874,3.001598596572876,3.794697827635341
130,"(105, 0.25, 'RNDM', 0.3589041095890411, 7.242211466222621)",0.237347,0.080041,6384,0.831658497671544,2.853647470474243,3.851637667680096
131,"(105, 0.25, 'RNDM', 0.36164383561643837, 7.273374109179315)",0.237347,0.080041,6384,0.015199550738502765,3.0136096477508545,3.031849108637058
132,"(105, 0.25, 'RNDM', 0.3643835616438356, 7.304444644926676)",0.237347,0.080041,6384,0.9969543338662064,2.8874948024749756,4.083840003114423
133,"(105, 0.25, 'RNDM', 0.36712328767123287, 7.335424093276131)",0.237347,0.080041,6384,1.1810103023486942,3.204784393310547,4.62199675612898
134,"(105, 0.25, 'RNDM', 0.3698630136986301, 7.36631345506845)",0.237347,0.080041,6384,0.31964886774409074,2.624253511428833,3.007832152721742
135,"(105, 0.25, 'RNDM', 0.3726027397260274, 7.397113712664485)",0.237347,0.080041,6384,0.19258792547801384,3.0936830043792725,3.324788514952889
136,"(105, 0.25, 'RNDM', 0.37534246575342467, 7.427825830419657)",0.237347,0.080041,6384,0.9320330263010383,2.840451240539551,3.9588908721007967
137,"(105, 0.25, 'RNDM', 0.3780821917808219, 7.458450755142934)",0.237347,0.080041,6384,0.32683427638252116,2.752370834350586,3.1445719660096114
138,"(105, 0.25, 'RNDM', 0.38082191780821917, 7.488989416540903)",0.237347,0.080041,6384,2.0508421912535955,3.076416254043579,5.5374268835478935
139,"(105, 0.25, 'RNDM', 0.3835616438356164, 7.519442727647451)",0.237347,0.080041,6384,0.30967201202780625,2.686047077178955,3.0576534916123226
140,"(105, 0.25, 'RNDM', 0.3863013698630137, 7.549811585239716)",0.237347,0.080041,6384,0.3702424745109463,2.8891024589538574,3.333393428366993
